Date,Time,Country,League,Home,Away,Odd_H,Odd_D,Odd_A
21.01.2025,10:00,WORLD,CLUB FRIENDLY,Gornik Zabrze (Pol),Paks (Hun),1.95,3.4,4.0
21.01.2025,10:00,WORLD,CLUB FRIENDLY,Hoffenheim II (Ger),Wurzburger Kickers (Ger),1.95,3.4,4.0
21.01.2025,10:00,WORLD,CLUB FRIENDLY,GKS Katowice (Pol),Veres-Rivne (Ukr),1.95,3.4,4.0
21.01.2025,10:00,WORLD,CLUB FRIENDLY,Jablonec (Cze),Kecskemeti TE (Hun),1.95,3.4,4.0
21.01.2025,10:05,UNITED ARAB EMIRATES,UAE LEAGUE - ROUND 13,Shabab Al-Ahli Dubai,Al Jazira,1.95,3.4,4.0
21.01.2025,10:05,UNITED ARAB EMIRATES,UAE LEAGUE - ROUND 13,Khorfakkan,Ajman,1.95,3.4,4.0
21.01.2025,10:15,IRAN,PERSIAN GULF PRO LEAGUE - ROUND 16,Zob Ahan,Persepolis,1.95,3.4,4.0
21.01.2025,10:30,IRAN,PERSIAN GULF PRO LEAGUE - ROUND 16,Foolad,Nassaji Mazandaran,1.95,3.4,4.0
21.01.2025,10:30,LIBYA,PREMIER LEAGUE - ROUND 8,Abu Salim,Shabab Al-Ghar,1.95,3.4,4.0
21.01.2025,11:00,WORLD,CLUB FRIENDLY,Korona Kielce (Pol),Ostrava (Cze),1.95,3.4,4.0
21.01.2025,11:00,INDIA,ISL - ROUND 18,Chennaiyin,Mohun Bagan,1.95,3.4,4.0
21.01.2025,11:00,EGYPT,PREMIER LEAGUE - ROUND 9,El Gouna,National Bank Egypt,1.25,6.0,12.0
21.01.2025,11:00,EGYPT,PREMIER LEAGUE - ROUND 9,Ghazl El Mahallah,Haras El Hodood,1.25,6.0,12.0
21.01.2025,11:00,WORLD,CLUB FRIENDLY,Vojvodina (Srb),Akhmat Grozny (Rus),1.95,3.4,4.0
21.01.2025,11:00,WORLD,CLUB FRIENDLY,Stripfing (Aut),Jihlava (Cze),1.95,3.4,4.0
21.01.2025,11:00,WORLD,CLUB FRIENDLY,Sligo Rovers (Irl),Derry City (Nir),1.95,3.4,4.0
21.01.2025,11:00,WORLD,FRIENDLY INTERNATIONAL,Zenit,Jordan,1.95,3.4,4.0
21.01.2025,11:00,WORLD,CLUB FRIENDLY,LASK (Aut),Admira (Aut),1.95,3.4,4.0
21.01.2025,11:00,ITALY,PRIMAVERA 1 - ROUND 21,Juventus U20,Sampdoria U20,1.95,3.4,4.0
21.01.2025,11:00,WORLD,FRIENDLY INTERNATIONAL,Luxembourg U16,France U16,1.95,3.4,4.0
21.01.2025,11:30,WORLD,CLUB FRIENDLY,Hammarby (Swe),DVTK (Hun),1.95,3.4,4.0
21.01.2025,11:45,KUWAIT,PREMIER LEAGUE - ROUND 12,Al-Fahaheel,Yarmouk,1.95,3.4,4.0
21.01.2025,11:50,SAUDI ARABIA,SAUDI PROFESSIONAL LEAGUE - ROUND 16,Al Khaleej,Al Nassr,1.95,3.4,4.0
21.01.2025,12:00,SUDAN,PREMIER LEAGUE - ROUND 3,Ahli Khartoum,Ahli Shendi,1.95,3.4,4.0
21.01.2025,12:00,SUDAN,PREMIER LEAGUE - ROUND 3,Kober,Al-Ahly Merowe,1.95,3.4,4.0
21.01.2025,12:00,WORLD,CLUB FRIENDLY,Aarhus (Den),FK Pardubice (Cze),1.95,3.4,4.0
21.01.2025,12:00,ETHIOPIA,PREMIER LEAGUE - ROUND 15,Fasil Kenema,Mechal,1.95,3.4,4.0
21.01.2025,12:00,LIBYA,PREMIER LEAGUE - ROUND 8,Al Tahaddi,Al-Anwar,1.95,3.4,4.0
21.01.2025,12:10,SAUDI ARABIA,SAUDI PROFESSIONAL LEAGUE - ROUND 16,Al Riyadh,Al Taawon,1.95,3.4,4.0
21.01.2025,12:30,LIBYA,PREMIER LEAGUE - ROUND 8,Asswehly,Al-Majd,1.95,3.4,4.0
21.01.2025,12:30,EUROPE,EUROPA LEAGUE - LEAGUE PHASE - ROUND 7,Galatasaray,Dyn. Kyiv,1.25,6.0,12.0
21.01.2025,12:45,MALI,PREMIERE DIVISION - ROUND 9,USFAS Bamako,US Bougouni,1.95,3.4,4.0
21.01.2025,13:00,MALI,PREMIERE DIVISION - ROUND 9,Real Bamako,Korofina,1.95,3.4,4.0
21.01.2025,13:00,GUINEA,LIGUE 1 - ROUND 3,Foot Elite,Horoya,1.95,3.4,4.0
21.01.2025,13:00,GUINEA,LIGUE 1 - ROUND 3,Hafia,Loubha,1.95,3.4,4.0
21.01.2025,13:00,UNITED ARAB EMIRATES,UAE LEAGUE - ROUND 13,Al Ain,Al Nasr,1.95,3.4,4.0
21.01.2025,13:30,WORLD,CLUB FRIENDLY,Donaufeld Wien (Aut),Mannsworth (Aut),1.95,3.4,4.0
21.01.2025,13:30,SENEGAL,LIGUE 1 - ROUND 12,Ouakam,Pikine,1.95,3.4,4.0
21.01.2025,13:45,ALGERIA,LIGUE 1 - ROUND 9,CR Belouizdad,Kabylie,1.25,6.0,12.0
21.01.2025,14:00,KUWAIT,PREMIER LEAGUE - ROUND 12,Al Naser,Kazma SC,1.95,3.4,4.0
21.01.2025,14:00,EGYPT,PREMIER LEAGUE - ROUND 9,El Ismaily,Smouha,1.25,6.0,12.0
21.01.2025,14:00,SAUDI ARABIA,SAUDI PROFESSIONAL LEAGUE - ROUND 16,Al Hilal,Al Wehda,1.95,3.4,4.0
21.01.2025,14:00,WORLD,CLUB FRIENDLY,SC Weiz (Aut),Kindberg Murzhofen (Aut),1.95,3.4,4.0
21.01.2025,14:00,EGYPT,PREMIER LEAGUE - ROUND 9,Enppi,El Gaish,1.25,6.0,12.0
21.01.2025,14:00,WORLD,CLUB FRIENDLY,SV Oberwart (Aut),Admira (Aut),1.95,3.4,4.0
21.01.2025,14:00,WORLD,CLUB FRIENDLY,L. Mikulas (Svk),Namestovo (Svk),1.95,3.4,4.0
21.01.2025,14:00,WORLD,CLUB FRIENDLY,Deutschlandsberger (Aut),Grossklein (Aut),1.95,3.4,4.0
21.01.2025,14:00,WORLD,CLUB FRIENDLY,Stilon Gorzow (Pol),Skwierzyna (Pol),1.95,3.4,4.0
21.01.2025,14:00,CYPRUS,CYPRUS LEAGUE - ROUND 19,Omonia Aradippou,Omonia 29th May,1.25,6.0,12.0
21.01.2025,14:30,SENEGAL,LIGUE 1 - ROUND 12,Wally Daan,ASC HLM,1.95,3.4,4.0
21.01.2025,14:30,WORLD,CLUB FRIENDLY,Tarnby FF (Den),Bronshoj (Den),1.95,3.4,4.0
21.01.2025,14:30,WORLD,CLUB FRIENDLY,Hertha Zehlendorf (Ger),TB Berlin (Ger),1.95,3.4,4.0
21.01.2025,14:45,EUROPE,CHAMPIONS LEAGUE - LEAGUE PHASE - ROUND 7,Atalanta,Sturm Graz,1.22,6.75,12.5
21.01.2025,14:45,EUROPE,CHAMPIONS LEAGUE - LEAGUE PHASE - ROUND 7,Monaco,Aston Villa,2.15,3.6,3.2
21.01.2025,15:00,WORLD,CLUB FRIENDLY,Hunfelder (Ger),Fulda-Lehnerz (Ger),1.95,3.4,4.0
21.01.2025,15:00,WORLD,CLUB FRIENDLY,Jeddeloh (Ger),VfB Oldenburg (Ger),1.95,3.4,4.0
21.01.2025,15:00,WORLD,CLUB FRIENDLY,New England Revolution (Usa),Austin FC (Usa),1.95,3.4,4.0
21.01.2025,15:00,WORLD,CLUB FRIENDLY,Schonnebeck (Ger),Bochum II (Ger),1.95,3.4,4.0
21.01.2025,15:00,WORLD,CLUB FRIENDLY,VfB Marburg (Ger),Giessen (Ger),1.95,3.4,4.0
21.01.2025,15:00,MALI,PREMIERE DIVISION - ROUND 9,Onze Createurs,Bougouba,1.95,3.4,4.0
21.01.2025,15:00,ITALY,SERIE C - GROUP C - ROUND 22,Potenza,Benevento,1.95,3.4,4.0
21.01.2025,15:00,WORLD,CLUB FRIENDLY,Wiener Sport-Club (Aut),WAF Brigittenau (Aut),1.95,3.4,4.0
21.01.2025,15:15,WORLD,CLUB FRIENDLY,Sparta Lichtenberg (Ger),Luckenwalde (Ger),1.95,3.4,4.0
21.01.2025,15:30,WORLD,CLUB FRIENDLY,Leobendorf (Aut),Retz (Aut),1.95,3.4,4.0
21.01.2025,15:30,WORLD,CLUB FRIENDLY,Tornesch (Ger),Norderstedt (Ger),1.95,3.4,4.0
21.01.2025,15:45,WORLD,CLUB FRIENDLY,Young Boys II (Sui),Portalban (Sui),1.95,3.4,4.0
21.01.2025,16:00,EUROPE,PREMIER LEAGUE INTERNATIONAL CUP,Manchester Utd U21,Nordsjaelland U21,1.95,3.4,4.0
21.01.2025,16:00,ENGLAND,PREMIER LEAGUE CUP,Bournemouth U21,Brentford U21,1.95,3.4,4.0
21.01.2025,16:00,ENGLAND,EFL TROPHY - PLAY OFFS - 1/8-FINALS,Leyton Orient,Stevenage,1.95,3.4,4.0
21.01.2025,16:00,ENGLAND,FA YOUTH CUP - 1/16-FINALS,Everton U18,Wolves U18,1.95,3.4,4.0
21.01.2025,16:00,EUROPE,PREMIER LEAGUE INTERNATIONAL CUP,Reading U21,Valencia B,1.95,3.4,4.0
21.01.2025,16:00,EUROPE,PREMIER LEAGUE INTERNATIONAL CUP,Norwich U21,Hertha Berlin II,1.95,3.4,4.0
21.01.2025,16:00,EUROPE,PREMIER LEAGUE INTERNATIONAL CUP,Southampton U21,Anderlecht 2,1.95,3.4,4.0
21.01.2025,16:00,WORLD,CLUB FRIENDLY,Breitenrain (Sui),Concordia (Sui),1.95,3.4,4.0
21.01.2025,16:45,ENGLAND,CHAMPIONSHIP - ROUND 28,Hull,QPR,2.1,3.25,3.6
21.01.2025,16:45,ENGLAND,CHAMPIONSHIP - ROUND 28,Blackburn,Coventry,2.63,3.25,2.7
21.01.2025,16:45,ENGLAND,CHAMPIONSHIP - ROUND 28,Watford,Preston,2.1,3.4,3.4
21.01.2025,16:45,ENGLAND,CHAMPIONSHIP - ROUND 28,Middlesbrough,West Brom,1.95,3.4,3.75
21.01.2025,16:45,ENGLAND,CHAMPIONSHIP - ROUND 28,Oxford Utd,Luton,3.0,3.25,2.4
21.01.2025,16:45,ENGLAND,CHAMPIONSHIP - ROUND 28,Swansea,Sheffield Utd,2.88,3.2,2.5
21.01.2025,16:45,ENGLAND,CHAMPIONSHIP - ROUND 28,Derby,Sunderland,3.5,3.3,2.1
21.01.2025,16:45,SCOTLAND,LEAGUE ONE - ROUND 15,Queen of South,Inverness,1.95,3.4,4.0
21.01.2025,16:45,SCOTLAND,LEAGUE TWO - ROUND 15,Bonnyrigg Rose,Spartans,1.95,3.4,4.0
21.01.2025,16:45,ENGLAND,LEAGUE ONE - ROUND 26,Peterborough,Exeter,1.9,3.6,3.8
21.01.2025,16:45,ENGLAND,LEAGUE ONE - ROUND 16,Wigan,Burton,1.65,3.5,5.75
21.01.2025,16:45,ENGLAND,LEAGUE TWO - ROUND 17,Fleetwood,MK Dons,2.35,3.4,2.8
21.01.2025,16:45,ENGLAND,LEAGUE TWO - ROUND 26,Harrogate,Colchester,3.7,3.3,2.0
21.01.2025,16:45,ENGLAND,LEAGUE ONE - ROUND 26,Bolton,Charlton,2.1,3.4,3.25
21.01.2025,17:00,EUROPE,CHAMPIONS LEAGUE - LEAGUE PHASE - ROUND 7,Club Brugge KV,Juventus,3.3,3.4,2.15
21.01.2025,17:00,EUROPE,CHAMPIONS LEAGUE - LEAGUE PHASE - ROUND 7,Benfica,Barcelona,3.2,3.9,2.05
21.01.2025,17:00,EUROPE,CHAMPIONS LEAGUE - LEAGUE PHASE - ROUND 7,Atl. Madrid,Bayer Leverkusen,2.55,3.3,2.75
21.01.2025,17:00,EUROPE,CHAMPIONS LEAGUE - LEAGUE PHASE - ROUND 7,Bologna,Dortmund,3.8,3.6,1.93
21.01.2025,17:00,EUROPE,CHAMPIONS LEAGUE - LEAGUE PHASE - ROUND 7,Crvena zvezda,PSV,4.0,3.9,1.8
21.01.2025,17:00,ENGLAND,CHAMPIONSHIP - ROUND 28,Millwall,Cardiff,2.15,2.9,3.9
21.01.2025,17:00,EUROPE,CHAMPIONS LEAGUE - LEAGUE PHASE - ROUND 7,Slovan Bratislava,Stuttgart,9.5,6.0,1.29
21.01.2025,17:00,ICELAND,REYKJAVIK CUP - ROUND 4,Fjolnir,Vikingur Reykjavik,1.95,3.4,4.0
21.01.2025,17:00,EUROPE,CHAMPIONS LEAGUE - LEAGUE PHASE - ROUND 7,Liverpool,Lille,1.3,6.0,9.25
21.01.2025,17:15,SAN MARINO,CAMPIONATO SAMMARINESE - ROUND 17,Virtus,Domagnano,1.95,3.4,4.0
21.01.2025,17:15,SAN MARINO,CAMPIONATO SAMMARINESE - ROUND 17,San Marino Academy U22,Tre Fiori,1.95,3.4,4.0
21.01.2025,17:15,SAN MARINO,CAMPIONATO SAMMARINESE - ROUND 17,Fiorentino,San Giovanni,1.95,3.4,4.0
21.01.2025,17:15,SAN MARINO,CAMPIONATO SAMMARINESE - ROUND 17,Libertas,Juvenes/Dogana,1.95,3.4,4.0
21.01.2025,18:00,WORLD,FRIENDLY INTERNATIONAL,El Salvador U17,Guatemala U17,1.95,3.4,4.0
21.01.2025,18:45,MEXICO,LIGA MX WOMEN - CLAUSURA - ROUND 4,Cruz Azul W,Guadalajara Chivas W,1.95,3.4,4.0
21.01.2025,19:00,GUATEMALA,LIGA NACIONAL - CLAUSURA - ROUND 2,Guastatoya,Comunicaciones,1.95,3.4,4.0
21.01.2025,19:30,BRAZIL,COPINHA - PLAY OFFS - SEMI-FINALS,Criciuma U20,Sao Paulo U20,1.25,6.0,12.0
21.01.2025,19:30,BRAZIL,PAULISTA - ROUND 3,Novorizontino,Inter de Limeira,1.25,6.0,12.0
21.01.2025,20:00,SOUTH AMERICA,SERIE RIO DE LA PLATA,Racing Montevideo,Colon Santa Fe,1.95,3.4,4.0
21.01.2025,23:00,WORLD,CLUB FRIENDLY,Gamba Osaka (Jpn),Mito (Jpn),1.95,3.4,4.0
21.01.2025,23:00,WORLD,CLUB FRIENDLY,Kawasaki Frontale (Jpn),Ryukyu (Jpn),1.95,3.4,4.0
21.01.2025,23:00,WORLD,CLUB FRIENDLY,Kyoto (Jpn),Omiya Ardija (Jpn),1.95,3.4,4.0
21.01.2025,23:00,WORLD,CLUB FRIENDLY,V-Varen Nagasaki (Jpn),Hokkaido Consadole Sapporo (Jpn),1.95,3.4,4.0
21.01.2025,23:00,WORLD,CLUB FRIENDLY,Kashima Antlers (Jpn),Kanazawa (Jpn),1.95,3.4,4.0
