Date,Time,Country,League,Home,Away,Odd_H,Odd_D,Odd_A
12.01.2025,09:00,WORLD,CLUB FRIENDLY WOMEN,Werder Bremen W (Ger),Meppen W (Ger),1.65,3.5,4.4
12.01.2025,09:15,FRANCE,COUPE DE FRANCE WOMEN - 1/16-FINALS,Metz W,Nantes W,1.78,3.9,4.2
12.01.2025,09:15,MALAYSIA,SUPER LEAGUE - ROUND 18,Penang,Perak,2.55,3.2,2.7
12.01.2025,09:20,SAUDI ARABIA,DIVISION 1 - ROUND 16,Al Batin,Al Jubail,2.25,2.95,3.0
12.01.2025,09:30,ENGLAND,FA CUP - 1/32-FINALS,Tamworth,Tottenham,13.5,7.5,1.19
12.01.2025,09:30,CAMEROON,ELITE ONE - ROUND 7,Bamenda,Union Douala,3.1,3.25,2.05
12.01.2025,09:30,WORLD,CLUB FRIENDLY,Nurnberg (Ger),Ingolstadt (Ger),1.65,3.5,4.4
12.01.2025,09:30,SCOTLAND,SWPL 1 WOMEN - ROUND 18,Queen's Park W,Rangers W,1.15,8.0,15.0
12.01.2025,09:30,BELGIUM,JUPILER PRO LEAGUE - ROUND 21,Beerschot VA,Antwerp,4.33,3.9,1.77
12.01.2025,09:30,SOMALIA,NATIONAL LEAGUE - ROUND 6,Gasco,Gaadiidka,1.15,8.0,15.0
12.01.2025,09:40,SAUDI ARABIA,DIVISION 1 - ROUND 16,Al Taee,Abha,2.25,2.95,3.0
12.01.2025,09:45,PORTUGAL,LIGA PORTUGAL 2 - ROUND 16,FC Porto B,Portimonense,2.15,3.25,2.85
12.01.2025,09:50,SAUDI ARABIA,DIVISION 1 - ROUND 16,Al Ain,Al-Faisaly,2.25,2.95,3.0
12.01.2025,10:00,TURKEY,1. LIG - ROUND 19,Boluspor,Adanaspor AS,1.65,3.5,4.4
12.01.2025,10:00,UGANDA,BIG LEAGUE,Blacks Power,Gadaffi,1.65,3.5,4.4
12.01.2025,10:00,UGANDA,BIG LEAGUE,Booma,Busoga,1.65,3.5,4.4
12.01.2025,10:00,WORLD,CLUB FRIENDLY,Ulm (Ger),Altach (Aut),1.65,3.5,4.4
12.01.2025,10:00,WORLD,CLUB FRIENDLY,Unirea Slobozia (Rou),Jedinstvo (Mne),1.65,3.5,4.4
12.01.2025,10:00,WORLD,CLUB FRIENDLY,Zaglebie (Pol),Petrolul (Rou),1.65,3.5,4.4
12.01.2025,10:00,UGANDA,BIG LEAGUE,Calvary,Onduparaka,1.65,3.5,4.4
12.01.2025,10:00,UGANDA,BIG LEAGUE,Kaaro Karungi,Myda,1.65,3.5,4.4
12.01.2025,10:00,GREECE,SUPER LEAGUE 2 - ROUND 15,Kavala,Kampaniakos,1.15,8.0,16.0
12.01.2025,10:00,GREECE,SUPER LEAGUE 2 - ROUND 15,Kalamata,Ilioupoli,1.15,8.0,16.0
12.01.2025,10:00,UGANDA,BIG LEAGUE,Kataka,Ntugasaze,1.65,3.5,4.4
12.01.2025,10:00,WORLD,CLUB FRIENDLY WOMEN,Hoffenheim W (Ger),Ingolstadt W (Ger),1.65,3.5,4.4
12.01.2025,10:00,GABON,CHAMPIONNAT D1 - ROUND 9,Bouenguidi,Bitam,1.78,3.9,4.2
12.01.2025,10:00,FRANCE,COUPE DE FRANCE WOMEN - 1/16-FINALS,Thonon Evian W,Rodez AF W,1.78,3.9,4.2
12.01.2025,10:00,UGANDA,BIG LEAGUE,Kigezi HomeBoyz,Buhimba,1.65,3.5,4.4
12.01.2025,10:00,UGANDA,BIG LEAGUE,Kiyinda Boys,Paidha Black Angels,1.65,3.5,4.4
12.01.2025,10:00,FRANCE,COUPE DE FRANCE WOMEN - 1/16-FINALS,Chatenoy W,Cannes W,1.78,3.9,4.2
12.01.2025,10:00,GREECE,SUPER LEAGUE 2 - ROUND 15,PAE Egaleo,Panargiakos,1.15,8.0,16.0
12.01.2025,10:00,TURKEY,1. LIG - ROUND 19,Amedspor,Ankaragucu,2.5,3.1,2.5
12.01.2025,10:00,WORLD,CLUB FRIENDLY,Bremer (Ger),Egestorf-Langreder (Ger),1.65,3.5,4.4
12.01.2025,10:00,WORLD,CLUB FRIENDLY,A. Klagenfurt (Aut),Grosuplje (Slo),1.65,3.5,4.4
12.01.2025,10:00,PORTUGAL,LIGA 3 - ROUND 16,SC Lusitania,Oliveira Hospital,2.5,3.0,2.55
12.01.2025,10:00,RWANDA,PREMIER LEAGUE - ROUND 15,Amagaju,APR,2.25,2.95,3.0
12.01.2025,10:00,MALTA,FA TROPHY - 1/16-FINALS,Qala Saints,St. Andrews,2.55,3.2,2.7
12.01.2025,10:00,MALTA,FA TROPHY - 1/16-FINALS,Gudja,Gzira,2.55,3.2,2.7
12.01.2025,10:00,MALTA,FA TROPHY - 1/16-FINALS,Floriana,Xewkija,2.55,3.2,2.7
12.01.2025,10:00,WORLD,CLUB FRIENDLY,Erfurt (Ger),Auerbach (Ger),1.65,3.5,4.4
12.01.2025,10:00,WORLD,CLUB FRIENDLY,Gloria Buzau (Rou),Mladost (Srb),1.65,3.5,4.4
12.01.2025,10:00,WORLD,CLUB FRIENDLY,Napredak (Srb),FC Hermannstadt (Rou),1.65,3.5,4.4
12.01.2025,10:00,SCOTLAND,SWPL 1 WOMEN - ROUND 18,Glasgow City W,Aberdeen W,1.15,8.0,15.0
12.01.2025,10:00,SPAIN,LALIGA2 - ROUND 22,Cordoba,Almeria,2.55,3.25,2.45
12.01.2025,10:00,SPAIN,LIGA F WOMEN - ROUND 14,Betis W,Madrid C. W,1.8,3.2,4.4
12.01.2025,10:00,WORLD,CLUB FRIENDLY,Piast Gliwice (Pol),Plzen (Cze),1.65,3.5,4.4
12.01.2025,10:00,KENYA,PREMIER LEAGUE - ROUND 17,Mathare Utd.,Kariobangi Sharks,2.55,3.2,2.7
12.01.2025,10:00,TUNISIA,LIGUE PROFESSIONNELLE 1 - ROUND 15,EGS Gafsa,Ben Guerdane,1.8,3.2,4.4
12.01.2025,10:00,WORLD,CLUB FRIENDLY,Sparta Lichtenberg (Ger),Blau Weiss Berlin (Ger),1.65,3.5,4.4
12.01.2025,10:00,TUNISIA,LIGUE PROFESSIONNELLE 1 - ROUND 15,JS Omrane,Zarzis,1.8,3.2,4.4
12.01.2025,10:00,TUNISIA,LIGUE PROFESSIONNELLE 1 - ROUND 15,Olympique Beja,CA Bizertin,1.8,3.2,4.4
12.01.2025,10:00,ZAMBIA,SUPER LEAGUE - ROUND 19,Green Eagles,Lumwana Radiants,1.65,3.5,4.4
12.01.2025,10:00,TURKEY,SUPER LIG - ROUND 19,Trabzonspor,Antalyaspor,1.55,4.33,5.25
12.01.2025,10:00,ZAMBIA,SUPER LEAGUE - ROUND 19,Nkwazi,ZESCO,1.65,3.5,4.4
12.01.2025,10:00,DR CONGO,LIGUE 1 - ROUND 12,Sanga Balende,Simba,3.1,3.25,2.05
12.01.2025,10:00,AFRICA,CAF CHAMPIONS LEAGUE - ROUND 5,Orlando Pirates (Rsa),CR Belouizdad (Alg),1.33,5.0,10.0
12.01.2025,10:00,CAMEROON,ELITE ONE - ROUND 7,Canon Yaounde,Cotonsport,3.1,3.25,2.05
12.01.2025,10:00,DR CONGO,LIGUE 1 - ROUND 12,Tanganyika,Blessing,3.1,3.25,2.05
12.01.2025,10:00,DR CONGO,LIGUE 1 - ROUND 12,Malole,Mazembe,3.1,3.25,2.05
12.01.2025,10:00,DR CONGO,LIGUE 1 - ROUND 12,Groupe Bazano,Lubumbashi Sport,3.1,3.25,2.05
12.01.2025,10:00,SPAIN,LALIGA - ROUND 19,Las Palmas,Getafe,2.5,2.95,3.1
12.01.2025,10:00,AFRICA,CAF CONFEDERATION CUP - ROUND 5,Stellenbosch (Rsa),Stade Malien (Mli),1.33,5.0,10.0
12.01.2025,10:00,AFRICA,CAF CONFEDERATION CUP - ROUND 5,Orapa United (Bot),USM Alger (Alg),1.33,5.0,10.0
12.01.2025,10:00,BRAZIL,COPINHA - PLAY OFFS - 1/32-FINALS,Agua Santa U20,Linense U20,3.1,3.25,2.05
12.01.2025,10:00,AFRICA,CAF CONFEDERATION CUP - ROUND 5,CD Lunda Sul (Ang),Berkane (Mar),1.33,5.0,10.0
12.01.2025,10:00,DR CONGO,LIGUE 1 - ROUND 14,Dauphins Noirs,Etoile de Kivu,3.1,3.25,2.05
12.01.2025,10:15,QATAR,QSL - ROUND 12,Al-Duhail,Qatar SC,2.25,2.95,3.0
12.01.2025,10:30,NETHERLANDS,EREDIVISIE - ROUND 18,Feyenoord,Utrecht,1.52,4.5,5.75
12.01.2025,10:30,NETHERLANDS,EREDIVISIE - ROUND 18,Groningen,Almere City,1.8,3.6,4.5
12.01.2025,10:30,SOUTH AFRICA,MOTSEPE FOUNDATION CHAMPIONSHIP - ROUND 15,Pretoria U.,Milford FC,1.6,3.6,5.25
12.01.2025,10:30,SOUTH AFRICA,MOTSEPE FOUNDATION CHAMPIONSHIP - ROUND 15,Kruger United,Highbury,1.6,3.6,5.25
12.01.2025,10:30,WORLD,CLUB FRIENDLY,Mariendorf (Ger),DJK SW Neukolln (Ger),1.65,3.5,4.4
12.01.2025,10:30,ALGERIA,ALGERIA CUP - 1/16-FINALS,Paradou,Hai El Djabel,1.33,5.0,10.0
12.01.2025,10:30,WORLD,CLUB FRIENDLY,B. Monchengladbach II (Ger),Meerbusch (Ger),1.65,3.5,4.4
12.01.2025,10:30,SOUTH AFRICA,PREMIERSHIP - ROUND 13,Kaizer Chiefs,Golden Arrows,1.6,3.6,5.25
12.01.2025,10:30,FRANCE,COUPE DE FRANCE WOMEN - 1/16-FINALS,St Etienne W,Marseille W,1.78,3.9,4.2
12.01.2025,10:30,FRANCE,COUPE DE FRANCE WOMEN - 1/16-FINALS,Saint-Maur W,Strasbourg W,1.78,3.9,4.2
12.01.2025,10:30,FRANCE,COUPE DE FRANCE WOMEN - 1/16-FINALS,Quevilly Rouen W,Le Havre W,1.78,3.9,4.2
12.01.2025,10:30,FRANCE,COUPE DE FRANCE WOMEN - 1/16-FINALS,Orvault W,Fleury 91 W,1.78,3.9,4.2
12.01.2025,10:30,FRANCE,COUPE DE FRANCE WOMEN - 1/16-FINALS,Orleans W,Le Mans W,1.78,3.9,4.2
12.01.2025,10:30,FRANCE,COUPE DE FRANCE WOMEN - 1/16-FINALS,La Roche W,Lorient W,1.78,3.9,4.2
12.01.2025,10:30,FRANCE,COUPE DE FRANCE WOMEN - 1/16-FINALS,CB Angers W,PSG W,1.78,3.9,4.2
12.01.2025,10:30,FRANCE,COUPE DE FRANCE WOMEN - 1/16-FINALS,Bourges 18 W,Montpellier W,1.78,3.9,4.2
12.01.2025,11:00,ITALY,SERIE B - ROUND 21,Palermo,Modena,2.05,3.2,3.7
12.01.2025,11:00,ITALY,SERIE B - ROUND 21,Reggiana,Bari,2.37,3.1,3.0
12.01.2025,11:00,ITALY,SERIE B - ROUND 21,Spezia,Juve Stabia,1.8,3.3,4.6
12.01.2025,11:00,ITALY,SERIE B - ROUND 21,Sudtirol,Catanzaro,2.5,3.0,2.9
12.01.2025,11:00,FRANCE,LIGUE 1 - ROUND 17,Le Havre,Lens,5.5,3.75,1.66
12.01.2025,11:00,ITALY,SERIE C - GROUP B - ROUND 22,Campobasso,Pianese,2.55,3.2,2.7
12.01.2025,11:00,ITALY,SERIE A - ROUND 20,Venezia,Inter,10.0,5.75,1.29
12.01.2025,11:00,ITALY,SERIE C - GROUP A - ROUND 22,L.R. Vicenza,AlbinoLeffe,2.55,3.2,2.7
12.01.2025,11:00,ITALY,SERIE C - GROUP A - ROUND 22,Padova,Arzignano,2.55,3.2,2.7
12.01.2025,11:00,ITALY,SERIE C - GROUP B - ROUND 22,Ascoli,Entella,2.55,3.2,2.7
12.01.2025,11:00,ITALY,SERIE B - ROUND 21,Frosinone,Cremonese,3.25,3.1,2.25
12.01.2025,11:00,ITALY,SERIE C - GROUP C - ROUND 22,Catania,Juventus U23,2.55,3.2,2.7
12.01.2025,11:00,ITALY,SERIE C - GROUP C - ROUND 22,Trapani,Crotone,2.55,3.2,2.7
12.01.2025,11:00,LESOTHO,PREMIER LEAGUE,Defence Force,Liphakoe,2.55,3.2,2.7
12.01.2025,11:00,ITALY,SERIE B - ROUND 21,Cosenza,Mantova,2.0,3.25,3.7
12.01.2025,11:00,WORLD,CLUB FRIENDLY,Dyn. Kyiv (Ukr),FCSB (Rou),1.65,3.5,4.4
12.01.2025,11:00,LESOTHO,PREMIER LEAGUE,Lijabatho,LU FC,2.55,3.2,2.7
12.01.2025,11:00,SCOTLAND,SWPL 1 WOMEN - ROUND 18,Dundee Utd W,Motherwell W,1.15,8.0,15.0
12.01.2025,11:00,BRAZIL,COPINHA - PLAY OFFS - 1/32-FINALS,Desportivo U20,Bahia U20,3.1,3.25,2.05
12.01.2025,11:00,BRAZIL,COPINHA - PLAY OFFS - 1/32-FINALS,Ferroviaria U20,Vitoria U20,3.1,3.25,2.05
12.01.2025,11:00,BRAZIL,COPINHA - PLAY OFFS - 1/32-FINALS,Guarani U20,Bandeirante U20,3.1,3.25,2.05
12.01.2025,11:00,DR CONGO,LIGUE 1 - ROUND 14,Celeste,Motema Pembe,3.1,3.25,2.05
12.01.2025,11:00,SAN MARINO,CAMPIONATO SAMMARINESE - ROUND 15,San Marino Academy U22,Cosmos,2.25,2.95,3.0
12.01.2025,11:00,SAN MARINO,CAMPIONATO SAMMARINESE - ROUND 15,San Giovanni,Tre Fiori,2.25,2.95,3.0
12.01.2025,11:00,PORTUGAL,TAÇA DE PORTUGAL - 1/8-FINALS,O Elvas CAD,Vitoria Guimaraes,2.5,3.0,2.55
12.01.2025,11:00,LESOTHO,PREMIER LEAGUE,Lifofane,Linare,2.55,3.2,2.7
12.01.2025,11:00,BOTSWANA,PREMIER LEAGUE - ROUND 14,Flamingo Santos,Morupule,3.1,3.25,2.05
12.01.2025,11:00,ITALY,PRIMAVERA 1 - ROUND 19,Udinese U20,Fiorentina U20,2.55,3.2,2.7
12.01.2025,11:00,WORLD,CLUB FRIENDLY,Verl II (Ger),Lotte (Ger),1.65,3.5,4.4
12.01.2025,11:00,WORLD,CLUB FRIENDLY,Turan (Aze),Pakhtakor (Uzb),1.65,3.5,4.4
12.01.2025,11:00,INDIA,ISL - ROUND 16,Mumbai City,Jamshedpur,1.15,8.0,16.0
12.01.2025,11:00,LESOTHO,PREMIER LEAGUE,Majantja,Matlama,2.55,3.2,2.7
12.01.2025,11:00,WORLD,CLUB FRIENDLY,Dugopolje (Cro),Slaven Belupo (Cro),1.65,3.5,4.4
12.01.2025,11:00,WORLD,CLUB FRIENDLY,Buderich (Ger),Eller (Ger),1.65,3.5,4.4
12.01.2025,11:00,BOTSWANA,PREMIER LEAGUE - ROUND 14,Centre Chiefs,Nico United,3.1,3.25,2.05
12.01.2025,11:30,SPAIN,PRIMERA RFEF - GROUP 2 - ROUND 19,Antequera,Murcia,1.8,3.2,4.4
12.01.2025,11:30,SPAIN,PRIMERA RFEF - GROUP 2 - ROUND 19,Marbella,Alcorcon,1.8,3.2,4.4
12.01.2025,11:30,CAMEROON,ELITE ONE - ROUND 7,Les Astres,Panthere,3.1,3.25,2.05
12.01.2025,11:30,CAMEROON,ELITE ONE - ROUND 7,Yong Sports Academy,Gazelle,3.1,3.25,2.05
12.01.2025,11:30,CAMEROON,ELITE ONE - ROUND 7,Stade Renard,Fauve Azur Elite,3.1,3.25,2.05
12.01.2025,11:30,SPAIN,PRIMERA RFEF - GROUP 1 - ROUND 19,Osasuna B,Amorebieta,1.8,3.2,4.4
12.01.2025,11:30,CAMEROON,ELITE ONE - ROUND 7,Victoria United,Fortuna Mfou,3.1,3.25,2.05
12.01.2025,11:30,CHAD,PREMIERE DIVISION - LPFN - ROUND 13,CotonTchad,Algoy,3.1,3.25,2.05
12.01.2025,11:30,WORLD,CLUB FRIENDLY,Eimsbutteler (Ger),Wandsbeker Concordia (Ger),1.65,3.5,4.4
12.01.2025,11:30,GREECE,SUPER LEAGUE - ROUND 18,Panserraikos,Panathinaikos,6.75,4.33,1.44
12.01.2025,11:30,GABON,CHAMPIONNAT D1 - ROUND 9,FC Libreville,Mberi Sportif,1.78,3.9,4.2
12.01.2025,11:30,GABON,CHAMPIONNAT D1 - ROUND 9,Centre Sportif Bendje,Dikaki,1.78,3.9,4.2
12.01.2025,11:30,GERMANY,BUNDESLIGA - ROUND 16,RB Leipzig,Werder Bremen,1.75,4.1,4.2
12.01.2025,11:30,CHAD,PREMIERE DIVISION - LPFN - ROUND 13,Yves,As Dgssie,3.1,3.25,2.05
12.01.2025,11:30,CHAD,PREMIERE DIVISION - LPFN - ROUND 13,Galactik,Tourbillon,3.1,3.25,2.05
12.01.2025,12:00,ENGLAND,FA CUP - 1/32-FINALS,Arsenal,Manchester Utd,1.68,3.9,4.8
12.01.2025,12:00,BENIN,LIGUE 1 - ROUND 16,FC Loto,Boa,3.1,3.25,2.05
12.01.2025,12:00,SCOTLAND,PREMIERSHIP - ROUND 23,Aberdeen,Hearts,2.35,3.4,2.8
12.01.2025,12:00,SPAIN,LIGA F WOMEN - ROUND 14,Real Madrid W,Granada CF W,1.8,3.2,4.4
12.01.2025,12:00,BENIN,LIGUE 1 - ROUND 16,JS Pobe,Sitatunga,3.1,3.25,2.05
12.01.2025,12:00,BENIN,LIGUE 1 - ROUND 16,Pantheres,Dadje,3.1,3.25,2.05
12.01.2025,12:00,BENIN,LIGUE 1 - ROUND 16,Requins,Police,3.1,3.25,2.05
12.01.2025,12:00,CAMEROON,ELITE ONE - ROUND 7,Colombe,Bamboutos FC,3.1,3.25,2.05
12.01.2025,12:00,NIGER,SUPER LIGUE - ROUND 9,Douanes Niamey,Nigelec,1.83,3.7,3.5
12.01.2025,12:00,GREECE,SUPER LEAGUE - ROUND 18,Lamia,Atromitos,3.4,3.1,2.15
12.01.2025,12:00,ENGLAND,FA CUP - 1/32-FINALS,Ipswich,Bristol Rovers,1.24,6.5,11.5
12.01.2025,12:00,BENIN,LIGUE 1 - ROUND 16,Espoir,Hodio,3.1,3.25,2.05
12.01.2025,12:00,ENGLAND,FA CUP - 1/32-FINALS,Newcastle,Bromley,1.16,8.25,16.5
12.01.2025,12:00,PORTUGAL,LIGA 3 - ROUND 16,Amarante,Braga B,2.5,3.0,2.55
12.01.2025,12:00,PORTUGAL,LIGA 3 - ROUND 16,Covilha,Atletico CP,2.5,3.0,2.55
12.01.2025,12:00,PORTUGAL,LIGA 3 - ROUND 16,Sanjoanense,Varzim,2.5,3.0,2.55
12.01.2025,12:00,PORTUGAL,LIGA 3 - ROUND 16,Trofense,Anadia,2.5,3.0,2.55
12.01.2025,12:00,PORTUGAL,LIGA 3 - ROUND 16,Vilaverdense,Lusitania FC,2.5,3.0,2.55
12.01.2025,12:00,ENGLAND,FA CUP - 1/32-FINALS,Crystal Palace,Stockport County,1.3,5.75,9.0
12.01.2025,12:00,FRANCE,COUPE DE FRANCE WOMEN - 1/16-FINALS,Clermont W,Dijon W,1.78,3.9,4.2
12.01.2025,12:00,BENIN,LIGUE 1 - ROUND 16,Damissa,Dynamique Djougou,3.1,3.25,2.05
12.01.2025,12:00,MOROCCO,BOTOLA PRO - ROUND 18,Renaissance Zemamra,Hassania Agadir,1.53,4.1,5.5
12.01.2025,12:00,CYPRUS,CYPRUS LEAGUE - ROUND 18,AEK Larnaca,Nea Salamis,3.1,3.25,2.05
12.01.2025,12:00,BELGIUM,JUPILER PRO LEAGUE - ROUND 21,Dender,Gent,3.25,3.7,2.1
12.01.2025,12:00,BENIN,LIGUE 1 - ROUND 16,ASPAC,Aziza,3.1,3.25,2.05
12.01.2025,12:00,BENIN,LIGUE 1 - ROUND 16,ASVO,JAK,3.1,3.25,2.05
